test_suite,test_name,smell,metric_value
test_downstream.py,test_missing_required_dependency,Conditional Logic,2
test_sorting.py,test_decons,Conditional Logic,1
test_aggregation.py,test_make_unique,Conditional Logic,1
test_nanops.py,test_use_bottleneck,Conditional Logic,1
test_algos.py,test_infinity_sort,Conditional Logic,2
test_algos.py,test_union_with_duplicates,Conditional Logic,1
test_reductions.py,test_mode_extension_dtype,Conditional Logic,2
test_ufunc.py,test_unary_ufunc,Conditional Logic,1
test_ufunc.py,test_binary_ufunc_with_array,Conditional Logic,1
test_ufunc.py,test_binary_ufunc_with_index,Conditional Logic,1
test_ufunc.py,test_binary_ufunc_with_series,Conditional Logic,1
test_ufunc.py,test_binary_ufunc_scalar,Conditional Logic,1
test_ufunc.py,test_multiple_output_binary_ufuncs,Conditional Logic,1
test_ufunc.py,test_multiple_output_ufunc,Conditional Logic,1
test_validate.py,test_validate_bool_args,Conditional Logic,2
test_arithmetic.py,test_none_comparison,Conditional Logic,1
test_arithmetic.py,test_series_varied_multiindex_alignment,Conditional Logic,1
test_reset_index.py,test_column_name_duplicates,Conditional Logic,1
test_drop_duplicates.py,test_drop_duplicates,Conditional Logic,1
test_drop_duplicates.py,test_drop_duplicates_no_duplicates,Conditional Logic,1
test_equals.py,test_equals_list_array,Conditional Logic,2
test_equals.py,test_equals_false_negative,Conditional Logic,1
test_equals.py,test_equals_mismatched_nas,Conditional Logic,1
test_align.py,test_align,Conditional Logic,1
test_isin.py,test_isin_large_series_mixed_dtypes_and_nan,Conditional Logic,1
test_drop.py,test_drop_empty_list,Conditional Logic,2
test_drop.py,test_drop_non_empty_list,Conditional Logic,1
test_drop.py,test_drop_pos_args_deprecation,Conditional Logic,1
test_is_unique.py,test_is_unique_class_ne,Conditional Logic,1
test_compare.py,test_compare_axis,Conditional Logic,1
test_compare.py,test_compare_various_formats,Conditional Logic,1
test_reindex.py,test_reindex,Conditional Logic,1
test_reindex.py,test_reindex_int,Conditional Logic,1
test_reindex.py,test_reindex_bool,Conditional Logic,1
test_reindex.py,test_reindex_fill_value_datetimelike_upcast,Conditional Logic,2
test_xs.py,test_xs_datetimelike_wrapping,Conditional Logic,1
test_getitem.py,test_getitem_generator,Conditional Logic,1
test_getitem.py,test_getitem_ndim_deprecated,Conditional Logic,1
test_getitem.py,test_getitem_multilevel_scalar_slice_not_implemented,Conditional Logic,1
test_setitem.py,test_setitem_scalar_into_readonly_backing_data,Conditional Logic,1
test_setitem.py,test_setitem_bool_int_float_consistency,Conditional Logic,1
test_setitem.py,test_setitem_positional_with_casting,Conditional Logic,1
test_setitem.py,test_setitem_bool_indexer_dont_broadcast_length1_values,Conditional Logic,1
test_indexing.py,test_basic_indexing,Conditional Logic,1
test_indexing.py,test_basic_getitem_dt64tz_values,Conditional Logic,1
test_indexing.py,test_underlying_data_conversion,Conditional Logic,1
test_indexing.py,test_slice_with_negative_step,Conditional Logic,1
test_datetime.py,test_getitem_setitem_datetime_tz,Conditional Logic,2
test_datetime.py,test_getitem_setitem_datetimeindex,Conditional Logic,1
test_datetime.py,test_indexing_with_duplicate_datetimeindex,Conditional Logic,2
test_datetime.py,test_loc_getitem_over_size_cutoff,Conditional Logic,1
test_datetime.py,test_indexing_unordered,Conditional Logic,1
test_datetime.py,test_indexing_unordered2,Conditional Logic,1
test_datetime.py,test_indexing,Conditional Logic,1
test_get.py,test_get_with_default,Conditional Logic,1
test_get.py,test_get_with_ea,Conditional Logic,1
test_get.py,test_getitem_get,Conditional Logic,1
test_get.py,test_get_none,Conditional Logic,1
test_where.py,test_where_invalid_input,Conditional Logic,1
test_where.py,test_broadcast,Conditional Logic,2
test_where.py,test_where_datetimetz,Conditional Logic,1
test_where.py,test_where_sparse,Conditional Logic,1
test_pivot_multilevel.py,test_pivot_multiindexed_rows_and_cols,Conditional Logic,1
test_cut.py,test_cut_duplicates_bin,Conditional Logic,1
test_cut.py,test_datetime_bin,Conditional Logic,1
test_cut.py,test_datetime_tz_cut,Conditional Logic,1
test_cut.py,test_cut_unordered_with_missing_labels_raises_error,Conditional Logic,1
test_cut.py,test_cut_no_warnings,Conditional Logic,1
test_qcut.py,test_qcut_binning_issues,Conditional Logic,1
test_qcut.py,test_qcut_duplicates_bin,Conditional Logic,1
test_qcut.py,test_single_quantile,Conditional Logic,1
test_crosstab.py,test_categoricals,Conditional Logic,1
test_concat.py,test_concat_posargs_deprecation,Conditional Logic,1
test_join.py,test_join_empty,Conditional Logic,1
test_merge.py,test_merge_series,Conditional Logic,1
test_merge.py,test_merge_equal_cat_dtypes,Conditional Logic,1
test_merge.py,test_merge_multiindex_columns,Conditional Logic,1
test_merge.py,test_categorical_non_unique_monotonic,Conditional Logic,2
test_invalid_arg.py,test_result_type_error,Conditional Logic,1
test_invalid_arg.py,test_apply_invalid_axis_value,Conditional Logic,1
test_invalid_arg.py,test_transform_axis_1_raises,Conditional Logic,1
test_invalid_arg.py,test_apply_modify_traceback,Conditional Logic,1
test_invalid_arg.py,test_transform_wont_agg_series,Conditional Logic,1
test_series_transform.py,test_transform_listlike,Conditional Logic,1
test_str.py,test_apply_with_string_funcs,Conditional Logic,1
test_str.py,test_apply_np_reducer,Conditional Logic,1
test_str.py,test_apply_np_transformer,Conditional Logic,1
test_str.py,test_agg_cython_table_series,Conditional Logic,1
test_str.py,test_agg_cython_table_transform_frame,Conditional Logic,1
test_str.py,test_transform_groupby_kernel_series,Conditional Logic,2
test_str.py,test_transform_groupby_kernel_frame,Conditional Logic,2
test_series_apply.py,test_apply_dont_convert_dtype,Conditional Logic,1
test_series_apply.py,test_apply_datetimetz,Conditional Logic,1
test_series_apply.py,test_transform,Conditional Logic,1
test_series_apply.py,test_transform_partial_failure,Conditional Logic,1
test_series_apply.py,test_map,Conditional Logic,1
test_series_apply.py,test_map_empty,Conditional Logic,1
test_series_apply.py,test_map_abc_mapping,Conditional Logic,1
test_series_apply.py,test_map_abc_mapping_with_missing,Conditional Logic,1
test_series_apply.py,test_map_datetimetz,Conditional Logic,1
test_series_apply.py,test_apply_series_on_date_time_index_aware_series,Conditional Logic,1
test_series_apply.py,test_apply_listlike_reducer,Conditional Logic,1
test_series_apply.py,test_apply_dictlike_reducer,Conditional Logic,1
test_series_apply.py,test_apply_listlike_transformer,Conditional Logic,1
test_series_apply.py,test_apply_dictlike_transformer,Conditional Logic,1
test_series_apply_relabeling.py,test_relabel_duplicated_method,Conditional Logic,1
test_frame_apply.py,test_apply_broadcast_scalars_axis1,Conditional Logic,1
test_frame_apply.py,test_apply_broadcast_lists_index,Conditional Logic,1
test_frame_apply.py,test_apply_empty_infer_type,Conditional Logic,1
test_frame_apply.py,test_apply_differently_indexed,Conditional Logic,1
test_frame_apply.py,test_apply_attach_name_non_reduction_axis1,Conditional Logic,1
test_frame_apply.py,test_apply_function_runs_once,Conditional Logic,1
test_frame_apply.py,test_apply_raw_function_runs_once,Conditional Logic,1
test_frame_apply.py,test_applymap_function_runs_once,Conditional Logic,1
test_frame_apply.py,test_apply_category_equalness,Conditional Logic,2
test_frame_apply.py,test_infer_row_shape,Conditional Logic,1
test_frame_apply.py,test_with_dictlike_columns,Conditional Logic,1
test_frame_apply.py,test_with_listlike_columns,Conditional Logic,1
test_frame_apply.py,test_with_listlike_columns_returning_list,Conditional Logic,2
test_frame_apply.py,test_infer_output_shape_columns,Conditional Logic,1
test_frame_apply.py,test_infer_output_shape_listlike_columns,Conditional Logic,1
test_frame_apply.py,test_infer_output_shape_listlike_columns_np_func,Conditional Logic,1
test_frame_apply.py,test_infer_output_shape_listlike_columns_with_timestamp,Conditional Logic,1
test_frame_apply.py,test_consistent_coerce_for_shapes,Conditional Logic,1
test_frame_apply.py,test_consistent_names,Conditional Logic,1
test_frame_apply.py,test_consistency_for_boxed,Conditional Logic,1
test_frame_apply.py,test_agg_transform,Conditional Logic,1
test_frame_apply.py,test_agg_with_name_as_column_name,Conditional Logic,1
test_frame_apply.py,test_agg_reduce,Conditional Logic,1
test_frame_apply.py,test_size_as_str,Conditional Logic,1
test_frame_apply.py,test_agg_args_kwargs,Conditional Logic,1
test_frame_apply.py,test_apply_mutating,Conditional Logic,1
test_frame_apply.py,test_nuisance_depr_passes_through_warnings,Conditional Logic,2
test_frame_transform.py,test_transform_listlike,Conditional Logic,2
test_frame_transform.py,test_transform_dictlike,Conditional Logic,1
test_frame_transform.py,test_transform_udf,Conditional Logic,1
test_frame_transform.py,test_transform_bad_dtype,Conditional Logic,2
test_frame_transform.py,test_transform_partial_failure_typeerror,Conditional Logic,2
test_frame_transform.py,test_transform_partial_failure_valueerror,Conditional Logic,1
test_frame_transform.py,test_transform_passes_args,Conditional Logic,1
test_spec_conformance.py,test_only_one_dtype,Conditional Logic,1
test_spec_conformance.py,test_mixed_dtypes,Conditional Logic,1
test_spec_conformance.py,test_df_get_chunks,Conditional Logic,1
test_spec_conformance.py,test_column_get_chunks,Conditional Logic,1
test_spec_conformance.py,test_get_columns,Conditional Logic,1
test_spec_conformance.py,test_buffer,Conditional Logic,2
test_impl.py,test_dataframe,Conditional Logic,1
test_impl.py,test_missing_from_masked,Conditional Logic,1
test_impl.py,test_mixed_data,Conditional Logic,1
test_impl.py,test_mixed_missing,Conditional Logic,1
test_cat.py,test_str_cat_name,Conditional Logic,1
test_cat.py,test_str_cat,Conditional Logic,1
test_cat.py,test_str_cat_categorical,Conditional Logic,1
test_cat.py,test_str_cat_mixed_inputs,Conditional Logic,2
test_cat.py,test_str_cat_align_indexed,Conditional Logic,1
test_cat.py,test_str_cat_align_mixed_inputs,Conditional Logic,2
test_cat.py,test_str_cat_all_na,Conditional Logic,2
test_string_array.py,test_string_array,Conditional Logic,1
test_split_partition.py,test_split_nan_expand,Conditional Logic,2
test_split_partition.py,test_partition_series_stdlib,Conditional Logic,1
test_find_replace.py,test_contains,Conditional Logic,1
test_find_replace.py,test_contains_na_kwarg_for_object_category,Conditional Logic,1
test_find_replace.py,test_contains_moar,Conditional Logic,1
test_find_replace.py,test_contains_nan,Conditional Logic,1
test_find_replace.py,test_startswith,Conditional Logic,1
test_find_replace.py,test_endswith,Conditional Logic,1
test_find_replace.py,test_replace_regex_single_character,Conditional Logic,1
test_find_replace.py,test_match,Conditional Logic,1
test_find_replace.py,test_match_na_kwarg,Conditional Logic,1
test_find_replace.py,test_match_case_kwarg,Conditional Logic,1
test_find_replace.py,test_fullmatch,Conditional Logic,1
test_find_replace.py,test_fullmatch_na_kwarg,Conditional Logic,1
test_find_replace.py,test_fullmatch_case_kwarg,Conditional Logic,1
test_find_replace.py,test_find,Conditional Logic,2
test_find_replace.py,test_find_nan,Conditional Logic,1
test_case_justify.py,test_casemethods,Conditional Logic,1
test_case_justify.py,test_center_ljust_rjust_fillchar,Conditional Logic,1
test_case_justify.py,test_zfill,Conditional Logic,1
test_strings.py,test_iter,Conditional Logic,1
test_strings.py,test_iter_empty,Conditional Logic,1
test_strings.py,test_iter_single_element,Conditional Logic,1
test_strings.py,test_iter_object_try_string,Conditional Logic,1
test_strings.py,test_count,Conditional Logic,1
test_strings.py,test_empty_str_methods,Conditional Logic,1
test_strings.py,test_ismethods,Conditional Logic,2
test_strings.py,test_isnumeric_unicode,Conditional Logic,2
test_strings.py,test_isnumeric_unicode_missing,Conditional Logic,1
test_strings.py,test_len,Conditional Logic,1
test_strings.py,test_index,Conditional Logic,2
test_strings.py,test_index_missing,Conditional Logic,1
test_strings.py,test_index_str_accessor_visibility,Conditional Logic,1
test_strings.py,test_index_str_accessor_non_string_values_raises,Conditional Logic,1
test_api.py,test_api_per_dtype,Conditional Logic,1
test_api.py,test_api_per_method,Conditional Logic,2
test_api.py,test_api_for_categorical,Conditional Logic,2
test_extract.py,test_extract_expand_single_capture_group,Conditional Logic,1
test_extract.py,test_extract_expand_capture_groups_index,Conditional Logic,1
test_extract.py,test_extract_expand_True_single_capture_group_raises,Conditional Logic,1
test_extract.py,test_extract_dataframe_capture_groups_index,Conditional Logic,1
test_extract.py,test_extractall,Conditional Logic,1
test_extract.py,test_extractall_no_matches,Conditional Logic,2
test_extract.py,test_extractall_stringindex,Conditional Logic,2
test_extract.py,test_extractall_no_capture_groups_raises,Conditional Logic,1
test_to_datetime.py,test_nullable_integer_to_datetime,Conditional Logic,1
test_to_datetime.py,test_na_to_datetime,Conditional Logic,1
test_to_numeric.py,test_bool_handling,Conditional Logic,1
test_to_numeric.py,test_type_check,Conditional Logic,1
test_to_numeric.py,test_scalar,Conditional Logic,1
test_to_numeric.py,test_really_large_scalar,Conditional Logic,1
test_to_numeric.py,test_really_large_in_arr,Conditional Logic,1
test_to_numeric.py,test_really_large_in_arr_consistent,Conditional Logic,2
test_to_numeric.py,test_scalar_fail,Conditional Logic,1
test_to_numeric.py,test_period,Conditional Logic,1
test_to_numeric.py,test_non_hashable,Conditional Logic,1
test_to_numeric.py,test_non_coerce_uint64_conflict,Conditional Logic,1
test_decimal.py,test_astype_dispatches,Conditional Logic,2
test_decimal.py,test_scalar_ops_from_sequence_raises,Conditional Logic,1
test_decimal.py,test_divmod_array,Conditional Logic,1
test_resampler_grouper.py,test_groupby_with_origin,Conditional Logic,1
test_resampler_grouper.py,test_apply_with_mutated_index,Conditional Logic,1
test_resampler_grouper.py,test_apply_columns_multilevel,Conditional Logic,2
test_resampler_grouper.py,test_empty,Conditional Logic,1
test_resampler_grouper.py,test_resample_groupby_agg_object_dtype_all_nan,Conditional Logic,1
test_timedelta.py,test_resample_with_timedelta_yields_no_empty_groups,Conditional Logic,1
test_timedelta.py,test_resample_closed_right,Conditional Logic,1
test_deprecated.py,test_deprecating_on_loffset_and_base,Conditional Logic,1
test_deprecated.py,test_resample_loffset_arg_type,Conditional Logic,2
test_deprecated.py,test_loffset_returns_datetimeindex,Conditional Logic,2
test_deprecated.py,test_resample_with_non_zero_base,Conditional Logic,1
test_deprecated.py,test_interpolate_posargs_deprecation,Conditional Logic,1
test_datetime_index.py,test_custom_grouper,Conditional Logic,2
test_datetime_index.py,test_resample_string_kwargs,Conditional Logic,1
test_datetime_index.py,test_resample_how,Conditional Logic,1
test_datetime_index.py,test_resample_how_ohlc,Conditional Logic,1
test_datetime_index.py,test_resample_upsampling_picked_but_not_correct,Conditional Logic,1
test_datetime_index.py,test_resample_dup_index,Conditional Logic,1
test_datetime_index.py,test_ohlc_5min,Conditional Logic,1
test_datetime_index.py,test_resample_origin_with_tz,Conditional Logic,2
test_datetime_index.py,test_resample_origin_epoch_with_tz_day_vs_24h,Conditional Logic,1
test_datetime_index.py,test_resample_origin_with_day_freq_on_dst,Conditional Logic,1
test_datetime_index.py,test_resample_dtype_preservation,Conditional Logic,1
test_datetime_index.py,test_resample_timegrouper,Conditional Logic,1
test_datetime_index.py,test_resample_nunique,Conditional Logic,1
test_datetime_index.py,test_resample_apply_product,Conditional Logic,1
test_base.py,test_asfreq_fill_value,Conditional Logic,1
test_base.py,test_resample_empty_series,Conditional Logic,2
test_base.py,test_resample_nat_index_series,Conditional Logic,1
test_base.py,test_resample_empty_dataframe,Conditional Logic,2
test_base.py,test_resample_empty_dtypes,Conditional Logic,1
test_base.py,test_resampler_is_iterable,Conditional Logic,1
test_time_grouper.py,test_aggregate_with_nat,Conditional Logic,1
test_resample_api.py,test_select_bad_cols,Conditional Logic,1
test_resample_api.py,test_agg,Conditional Logic,2
test_resample_api.py,test_agg_misc,Conditional Logic,1
test_resample_api.py,test_agg_nested_dicts,Conditional Logic,1
test_resample_api.py,test_frame_downsample_method,Conditional Logic,2
test_resample_api.py,test_series_downsample_method,Conditional Logic,2
test_deprecate_nonkeyword_arguments.py,test_three_arguments_with_name_in_warning,Conditional Logic,1
test_deprecate_nonkeyword_arguments.py,test_three_positional_argument_with_warning_message_analysis,Conditional Logic,1
test_deprecate_nonkeyword_arguments.py,test_one_positional_argument_with_warning_message_analysis,Conditional Logic,1
test_deprecate_nonkeyword_arguments.py,test_class,Conditional Logic,1
test_validate_args_and_kwargs.py,test_duplicate_argument,Conditional Logic,1
test_assert_series_equal.py,test_less_precise,Conditional Logic,1
test_assert_series_equal.py,test_series_equal_index_dtype,Conditional Logic,1
test_assert_series_equal.py,test_series_equal_categorical_mismatch,Conditional Logic,1
test_assert_series_equal.py,test_assert_series_equal_identical_na,Conditional Logic,1
test_safe_import.py,test_safe_import_versions,Conditional Logic,1
test_safe_import.py,test_safe_import_dummy,Conditional Logic,1
test_assert_frame_equal.py,test_frame_equal_row_order_mismatch,Conditional Logic,1
test_assert_frame_equal.py,test_frame_equal_index_dtype_mismatch,Conditional Logic,1
test_assert_frame_equal.py,test_empty_dtypes,Conditional Logic,1
test_show_versions.py,test_show_versions,Conditional Logic,1
test_show_versions.py,test_show_versions_console_json,Conditional Logic,1
test_assert_attr_equal.py,test_assert_attr_equal_different_nulls,Conditional Logic,1
test_util.py,test_convert_rows_list_to_csv_str,Conditional Logic,1
test_assert_index_equal.py,test_index_equal_values_close,Conditional Logic,1
test_assert_index_equal.py,test_index_equal_values_less_close,Conditional Logic,1
test_assert_index_equal.py,test_index_equal_value_oder_mismatch,Conditional Logic,1
test_assert_index_equal.py,test_index_equal_names,Conditional Logic,1
test_assert_index_equal.py,test_index_equal_category_mismatch,Conditional Logic,1
test_assert_index_equal.py,test_index_equal_range_categories,Conditional Logic,1
test_assert_categorical_equal.py,test_categorical_equal_order_mismatch,Conditional Logic,1
test_assert_numpy_array_equal.py,test_numpy_array_equal_copy_flag,Conditional Logic,1
test_assert_numpy_array_equal.py,test_numpy_array_equal_identical_na,Conditional Logic,1
test_assert_extension_array_equal.py,test_assert_extension_array_equal_not_exact,Conditional Logic,1
test_assert_extension_array_equal.py,test_assert_extension_array_equal_less_precise,Conditional Logic,1
test_assert_extension_array_equal.py,test_assert_extension_array_equal_dtype_mismatch,Conditional Logic,1
test_assert_extension_array_equal.py,test_assert_extension_array_equal_non_extension_array,Conditional Logic,1
test_hashing.py,test_categorical_consistency,Conditional Logic,1
test_hashing.py,test_pandas_errors,Conditional Logic,1
test_hashing.py,test_hash_keys,Conditional Logic,1
test_hashing.py,test_invalid_key,Conditional Logic,1
test_deprecate_kwarg.py,test_deprecate_keyword,Conditional Logic,1
test_assert_almost_equal.py,test_assert_almost_equal_dict_like_object,Conditional Logic,1
test_localization.py,test_set_locale,Conditional Logic,2
test_localization.py,test_encoding_detected,Conditional Logic,1
test_parquet.py,test_get_engine_auto_error_message,Conditional Logic,1
test_fsspec.py,test_to_excel,Conditional Logic,1
test_fsspec.py,test_to_csv_fsspec_object,Conditional Logic,1
test_fsspec.py,test_excel_options,Conditional Logic,1
test_fsspec.py,test_to_parquet_new_file,Conditional Logic,1
test_fsspec.py,test_arrowparquet_options,Conditional Logic,1
test_fsspec.py,test_fastparquet_options,Conditional Logic,1
test_fsspec.py,test_markdown_options,Conditional Logic,1
test_fsspec.py,test_non_fsspec_options,Conditional Logic,1
test_compression.py,test_compression_size,Conditional Logic,1
test_compression.py,test_compression_size_fh,Conditional Logic,1
test_compression.py,test_series_compression_defaults_to_infer,Conditional Logic,1
test_compression.py,test_compression_warning,Conditional Logic,1
test_compression.py,test_gzip_reproducibility_file_name,Conditional Logic,1
test_compression.py,test_gzip_reproducibility_file_object,Conditional Logic,1
test_compression.py,test_with_missing_lzma,Conditional Logic,1
test_compression.py,test_with_missing_lzma_runtime,Conditional Logic,1
test_compression.py,test_bzip_compression_level,Conditional Logic,1
test_compression.py,test_tar_gz_to_different_filename,Conditional Logic,1
test_common.py,test_codecs_encoding,Conditional Logic,1
test_common.py,test_explicit_encoding,Conditional Logic,1
test_common.py,test_encoding_errors,Conditional Logic,1
test_pickle.py,test_pickles,Conditional Logic,2
test_pickle.py,test_round_trip_current,Conditional Logic,1
test_pickle.py,test_pickle_generalurl_read,Conditional Logic,1
test_pickle.py,test_pickle_binary_object_compression,Conditional Logic,1
test_orc.py,test_orc_reader_empty,Conditional Logic,1
test_stata.py,test_compression,Conditional Logic,1
test_stata.py,test_compression_dict,Conditional Logic,1
test_stata.py,test_chunked_categorical,Conditional Logic,1
test_stata.py,test_chunked_categorical_partial,Conditional Logic,2
test_stata.py,test_iterator_value_labels,Conditional Logic,1
test_stata.py,test_precision_loss,Conditional Logic,1
test_stata.py,test_stata_compression,Conditional Logic,1
test_stata.py,test_non_categorical_value_labels,Conditional Logic,1
test_stata.py,test_non_categorical_value_label_convert_categoricals_error,Conditional Logic,1
test_stata.py,test_nullable_support,Conditional Logic,1
test_gcs.py,test_to_read_gcs,Conditional Logic,1
test_gcs.py,test_to_csv_compression_encoding_gcs,Conditional Logic,1
test_gcs.py,test_to_parquet_gcs_new_file,Conditional Logic,2
test_sql.py,test_to_sql_callable,Conditional Logic,1
test_sql.py,test_default_type_conversion,Conditional Logic,1
test_sql.py,test_read_procedure,Conditional Logic,1
test_sql.py,test_copy_from_callable_insertion_method,Conditional Logic,2
test_user_agent.py,test_server_and_default_headers,Conditional Logic,1
test_user_agent.py,test_server_and_custom_headers,Conditional Logic,1
test_user_agent.py,test_server_and_all_custom_headers,Conditional Logic,1
test_s3.py,test_streaming_s3_objects,Conditional Logic,1
test_s3.py,test_read_with_creds_from_pub_bucket,Conditional Logic,1
test_to_string.py,test_repr_embedded_ndarray,Conditional Logic,1
test_to_html.py,test_to_html_with_col_space,Conditional Logic,2
test_to_html.py,test_to_html_with_column_specific_col_space,Conditional Logic,2
test_to_html.py,test_to_html_multiindex_index_false,Conditional Logic,1
test_to_html.py,test_to_html_multiindex_sparsify,Conditional Logic,1
test_to_html.py,test_to_html_border,Conditional Logic,1
test_to_html.py,test_to_html_invalid_justify,Conditional Logic,1
test_to_html.py,test_to_html_basic_alignment,Conditional Logic,1
test_to_html.py,test_to_html_alignment_with_truncation,Conditional Logic,1
test_to_html.py,test_to_html_truncation_index_false_max_cols,Conditional Logic,1
test_to_html.py,test_to_html_notebook_has_style,Conditional Logic,1
test_to_html.py,test_to_html_with_col_space_units,Conditional Logic,2
test_to_html.py,test_html_repr_min_rows_default,Conditional Logic,1
test_series_info.py,test_info_series,Conditional Logic,1
test_series_info.py,test_info_shows_dtypes,Conditional Logic,1
test_series_info.py,test_info_memory_usage_qualified,Conditional Logic,1
test_css.py,test_css_border_shorthand_sides,Conditional Logic,2
test_css.py,test_css_absolute_font_size,Conditional Logic,1
test_css.py,test_css_relative_font_size,Conditional Logic,1
test_to_excel.py,test_css_to_excel_good_colors,Conditional Logic,1
test_to_excel.py,test_css_to_excel_bad_colors,Conditional Logic,1
test_to_excel.py,test_css_named_colors_from_mpl_present,Conditional Logic,1
test_info.py,test_info_verbose_check_header_separator_body,Conditional Logic,2
test_info.py,test_info_shows_column_dtypes,Conditional Logic,1
test_info.py,test_info_max_cols,Conditional Logic,1
test_info.py,test_info_memory_usage,Conditional Logic,1
test_to_markdown.py,test_index,Conditional Logic,1
test_format.py,test_filepath_or_buffer_arg,Conditional Logic,1
test_to_latex.py,test_multicol_naive,Conditional Logic,1
test_to_latex.py,test_comprehensive,Conditional Logic,1
test_to_latex.py,test_parse_latex_table_styles,Conditional Logic,1
test_to_latex.py,test_longtable_multiindex_columns,Conditional Logic,1
test_to_latex.py,test_apply_map_header_render_mi,Conditional Logic,1
test_to_latex.py,test_css_convert_apply_index,Conditional Logic,1
test_to_latex.py,test_latex_hiding_index_columns_multiindex_alignment,Conditional Logic,1
test_html.py,test_html_template_extends_options,Conditional Logic,1
test_html.py,test_sticky_basic,Conditional Logic,1
test_html.py,test_sticky_mi,Conditional Logic,2
test_html.py,test_sticky_levels,Conditional Logic,1
test_html.py,test_sticky_raises,Conditional Logic,1
test_html.py,test_applymap_header_cell_ids,Conditional Logic,1
test_html.py,test_maximums,Conditional Logic,1
test_html.py,test_rendered_links,Conditional Logic,1
test_html.py,test_multiple_rendered_links,Conditional Logic,1
test_highlight.py,test_highlight_minmax_basic,Conditional Logic,1
test_highlight.py,test_highlight_minmax_ext,Conditional Logic,1
test_highlight.py,test_highlight_minmax_nulls,Conditional Logic,1
test_highlight.py,test_all_highlight_dtypes,Conditional Logic,2
test_deprecated.py,test_where_with_one_style,Conditional Logic,2
test_deprecated.py,test_where_subset,Conditional Logic,2
test_deprecated.py,test_where_subset_compare_with_applymap,Conditional Logic,2
test_non_unique.py,test_format_non_unique,Conditional Logic,1
test_non_unique.py,test_apply_applymap_non_unique_raises,Conditional Logic,1
test_non_unique.py,test_tooltips_non_unique_raises,Conditional Logic,1
test_non_unique.py,test_set_td_classes_non_unique_raises,Conditional Logic,1
test_style.py,test_copy,Conditional Logic,2
test_style.py,test_clear,Conditional Logic,2
test_style.py,test_export,Conditional Logic,2
test_style.py,test_hide_columns_level,Conditional Logic,1
test_style.py,test_apply_map_header,Conditional Logic,2
test_style.py,test_apply_map_header_mi,Conditional Logic,2
test_style.py,test_apply_map_header_raises,Conditional Logic,1
test_style.py,test_hidden_index_names,Conditional Logic,1
test_style.py,test_hiding_headers_over_columns_no_sparsify,Conditional Logic,1
test_style.py,test_get_level_lengths_mi_hidden,Conditional Logic,1
test_style.py,test_row_trimming_hide_index,Conditional Logic,1
test_style.py,test_row_trimming_hide_index_mi,Conditional Logic,1
test_style.py,test_col_trimming_hide_columns,Conditional Logic,1
test_format.py,test_display_format,Conditional Logic,1
test_format.py,test_display_format_index,Conditional Logic,2
test_format.py,test_format_index_dict,Conditional Logic,1
test_format.py,test_format_callable,Conditional Logic,1
test_format.py,test_format_index_with_na_rep,Conditional Logic,1
test_format.py,test_format_escape_na_rep,Conditional Logic,1
test_format.py,test_format_escape_floats,Conditional Logic,1
test_format.py,test_format_with_precision,Conditional Logic,1
test_format.py,test_format_index_level,Conditional Logic,2
test_bar.py,test_align_positive_cases,Conditional Logic,1
test_bar.py,test_align_negative_cases,Conditional Logic,1
test_bar.py,test_align_mixed_cases,Conditional Logic,2
test_bar.py,test_align_axis,Conditional Logic,1
test_bar.py,test_vmin_vmax_clipping,Conditional Logic,1
test_bar.py,test_vmin_vmax_widening,Conditional Logic,1
test_bar.py,test_numerics,Conditional Logic,1
test_matplotlib.py,test_function_gradient,Conditional Logic,1
test_matplotlib.py,test_background_gradient_color,Conditional Logic,1
test_matplotlib.py,test_background_gradient_axis,Conditional Logic,2
test_matplotlib.py,test_text_color_threshold,Conditional Logic,1
test_matplotlib.py,test_background_gradient_gmap_wrong_dataframe,Conditional Logic,1
test_matplotlib.py,test_background_gradient_gmap_wrong_series,Conditional Logic,1
test_matplotlib.py,test_bar_colormap,Conditional Logic,1
test_xlwt.py,test_book_and_sheets_consistent,Conditional Logic,1
test_odswriter.py,test_kwargs,Conditional Logic,1
test_odswriter.py,test_engine_kwargs,Conditional Logic,2
test_odswriter.py,test_book_and_sheets_consistent,Conditional Logic,1
test_xlsxwriter.py,test_column_format,Conditional Logic,1
test_xlsxwriter.py,test_book_and_sheets_consistent,Conditional Logic,1
test_openpyxl.py,test_write_append_mode,Conditional Logic,1
test_openpyxl.py,test_if_sheet_exists_append_modes,Conditional Logic,1
test_openpyxl.py,test_to_excel_with_openpyxl_engine,Conditional Logic,1
test_openpyxl.py,test_read_with_bad_dimension,Conditional Logic,1
test_openpyxl.py,test_read_with_empty_trailing_rows,Conditional Logic,1
test_openpyxl.py,test_read_empty_with_blank_row,Conditional Logic,1
test_openpyxl.py,test_book_and_sheets_consistent,Conditional Logic,1
test_xlrd.py,test_excel_file_warning_with_xlsx_file,Conditional Logic,1
test_xlrd.py,test_read_excel_warning_with_xlsx_file,Conditional Logic,1
test_style.py,test_styler_to_excel_unstyled,Conditional Logic,1
test_style.py,test_styler_to_excel_basic,Conditional Logic,2
test_style.py,test_styler_to_excel_basic_indexes,Conditional Logic,2
test_comment.py,test_line_comment,Conditional Logic,1
test_comment.py,test_comment_skiprows_header,Conditional Logic,1
test_comment.py,test_comment_first_line,Conditional Logic,1
